player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,starting,bench,captain,bench_order,next_fixture
318,Calvin Bassey,Fulham,10,2,4.5,4.499576896561044,0,1,0,1,WHU (A)
526,Igor Jesus Maciel da Cruz,Nott'm Forest,16,4,5.8,3.8985321889061293,0,1,0,2,MCI (H)
252,Marc Guiu Paz,Chelsea,7,4,4.2,3.6222091097257296,0,1,0,3,AVL (H)
32,Emiliano Martínez Romero,Aston Villa,2,1,5.1,3.6973980969567206,0,1,0,4,CHE (A)
