player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,starting,bench,captain,bench_order,next_fixture
575,Micky van de Ven,Spurs,18,2,4.8,4.089083197331826,0,1,0,1,MUN (H)
526,Igor Jesus Maciel da Cruz,Nott'm Forest,16,4,5.8,3.3703679089350413,0,1,0,2,LEE (H)
681,Benjamin Sesko,Man Utd,14,4,7.3,3.3649693819324438,0,1,0,3,TOT (A)
565,Guglielmo Vicario,Spurs,18,1,5.1,3.646694798498687,0,1,0,4,MUN (H)
